Time,Energy delta[Wh],GHI,temp,pressure,humidity,wind_speed,rain_1h,snow_1h,clouds_all,isSun,sunlightTime,dayLength,SunlightTime/daylength,weather_type,hour,month
05-14-2020 14:15,2084,143.4,14.2,1009,56,1.8,0.0,0.0,18,1,690,945,0.73,2,14,5
05-14-2020 14:30,2385,132.1,14.2,1009,56,1.8,0.0,0.0,18,1,705,945,0.75,2,14,5
05-14-2020 14:45,2157,120.5,14.2,1009,56,1.8,0.0,0.0,18,1,720,945,0.76,2,14,5
05-30-2020 09:15,2541,163.0,14.5,1029,55,2.4,0.0,0.0,38,1,405,990,0.41,2,9,5
05-30-2020 09:30,2960,181.1,14.5,1029,55,2.4,0.0,0.0,38,1,420,990,0.42,2,9,5
05-30-2020 09:45,3222,187.0,14.8,1028,48,3.2,0.0,0.0,38,1,435,990,0.44,2,9,5
05-30-2020 10:00,3186,170.4,14.8,1028,48,3.2,0.0,0.0,38,1,450,990,0.45,2,10,5
05-30-2020 10:15,2961,157.7,14.8,1028,48,3.2,0.0,0.0,38,1,465,990,0.47,2,10,5
05-30-2020 10:30,2771,160.2,14.8,1028,48,3.2,0.0,0.0,38,1,480,990,0.48,2,10,5
05-31-2020 14:45,2077,138.4,20.7,1020,48,5.9,0.0,0.0,0,1,735,990,0.74,3,14,5
05-31-2020 15:00,1828,130.1,21.3,1020,48,5.6,0.0,0.0,0,1,750,990,0.76,3,15,5
05-31-2020 15:15,1600,121.5,21.3,1020,48,5.6,0.0,0.0,0,1,765,990,0.77,3,15,5
05-31-2020 15:30,1335,112.6,21.3,1020,48,5.6,0.0,0.0,0,1,780,990,0.79,3,15,5
09-18-2020 09:30,3256,152.1,7.5,1033,73,4.4,0.0,0.0,38,1,315,765,0.41,2,9,9
09-18-2020 09:45,2631,154.4,7.2,1033,66,4.2,0.0,0.0,35,1,330,765,0.43,2,9,9
09-18-2020 10:00,1825,127.4,7.2,1033,66,4.2,0.0,0.0,35,1,345,765,0.45,2,10,9
09-18-2020 10:15,2520,118.1,7.2,1033,66,4.2,0.0,0.0,35,1,360,765,0.47,2,10,9
